simulation,stock
160.41973773368244,aapl
138.92098075631898,aapl
193.08194519174566,aapl
223.2135247259151,aapl
191.52874389789926,aapl
255.03115638061738,aapl
202.209047361142,aapl
165.234917401984,aapl
210.65895474837788,aapl
155.09442095343184,aapl
113.08371625473721,aapl
281.54966674152786,aapl
262.988978847313,aapl
236.641680359903,aapl
203.98194928683495,aapl
183.8645515960906,aapl
148.72304807897942,aapl
222.318135407957,aapl
166.80679398029417,aapl
206.11453395307902,aapl
257.5390498878641,aapl
195.3659826598601,aapl
326.53385944106446,aapl
205.39266346726689,aapl
140.66132084870264,aapl
169.45231734556623,aapl
183.54302224717858,aapl
213.83417087369966,aapl
284.60433731923104,aapl
216.18781792028489,aapl
143.7898688046603,aapl
236.35070101738023,aapl
208.97929347669458,aapl
183.70240014609084,aapl
252.74594596282873,aapl
229.16043686742614,aapl
88.22743754820159,aapl
310.4399937892821,aapl
181.75606267016641,aapl
312.83292664547696,aapl
199.7282527321088,aapl
59.956928924473225,amzn
165.7546351550925,amzn
167.77245510643758,amzn
304.48637794054514,amzn
335.9522685370378,amzn
206.24301163706343,amzn
184.65335452044695,amzn
155.34810987843093,amzn
228.40539743508296,amzn
168.3752129787132,amzn
193.7693248491195,amzn
105.23408442187001,amzn
110.97729127144605,amzn
52.080980156843616,amzn
144.2388084930648,amzn
173.62531995023326,amzn
202.09962315597622,amzn
129.81638135805056,amzn
314.8252204745978,amzn
325.4936156122942,amzn
94.50580639120538,amzn
146.6960538715812,amzn
142.36187828189074,amzn
245.9063071624078,amzn
116.86524145702334,amzn
130.73415134451872,amzn
125.95203061495725,amzn
100.41502437807112,amzn
167.18863489847814,amzn
126.67453169569288,amzn
259.17773963609596,amzn
260.28660444819093,amzn
219.02696216884885,amzn
231.86384465869,amzn
208.3447196500475,amzn
83.84699891792025,amzn
220.8027884333982,amzn
137.3880630732244,amzn
208.38234834336447,amzn
291.67175571125944,amzn
91.46033831294389,amzn
221.1646011097627,amzn
355.2167613775601,amzn
296.32510061148514,amzn
73.51793426048003,amzn
153.8690879233637,amzn
545.8042638675772,amzn
224.785078896751,amzn
153.65854934691134,amzn
114.50939126747333,amzn
188.10436573143082,amzn
142.63438334041544,amzn
117.34591445369436,amzn
162.2132348833173,amzn
200.8063081054461,amzn
104.46450763938412,amzn
98.54382981898338,amzn
172.41115257259295,amzn
191.4486537410326,amzn
159.30166450095595,amzn
131.25256985115857,amzn
222.20096228305454,amzn
285.65974771697677,amzn
112.72168256951386,amzn
120.68276984101924,amzn
356.1521383719713,amzn
128.4938371488858,amzn
309.3659126701905,amzn
314.5500447620404,amzn
120.67640465823389,amzn
173.38302030470993,amzn
221.99584445235533,amzn
133.27926781196894,amzn
171.42422650666634,amzn
129.36843125691271,amzn
123.41134817638839,amzn
227.73986112930947,amzn
315.9453350445126,amzn
154.8106123670416,amzn
100.65008833721255,amzn
146.80781215561154,amzn
119.2285571135048,amzn
203.8266055903237,amzn
178.62183150024603,amzn
214.8205683747756,amzn
235.08116414977772,amzn
225.54004334369952,amzn
59.03067773128923,amzn
147.67273709319477,amzn
279.58457358938404,amzn
211.78792047563795,amzn
482.7550824170488,amzn
282.1608485217234,amzn
196.58900282859275,amzn
205.3743133714996,amzn
317.6579073544113,amzn
90.43977305628755,amzn
330.7048222623572,amzn
161.7074018720295,amzn
242.70185300880257,amzn
81.4129880515808,amzn
169.11386930687954,amzn
65.58847951405961,amzn
136.8352793886928,amzn
189.53012258092068,amzn
385.18797951348745,amzn
131.11155698675105,amzn
224.18929740433367,amzn
75.44602207147723,amzn
123.35991159409895,amzn
368.0564258816372,amzn
189.12744348601146,amzn
250.30410911710118,amzn
103.79912890281578,amzn
108.79633674279577,amzn
152.07657050533987,amzn
234.09559947528868,amzn
91.14281864492456,amzn
95.9630717905623,amzn
204.19023646441315,amzn
273.8003972118812,amzn
206.17742793436614,amzn
152.56850269157778,amzn
268.25182406707756,amzn
244.32492860764006,amzn
191.66780723219452,amzn
438.85473541768545,amzn
101.30929998704258,amzn
92.76422261111709,amzn
154.12621431899893,amzn
187.73549132341267,amzn
259.9911787497707,amzn
219.68706549857717,amzn
275.5558525968383,amzn
142.8293022709172,amzn
176.5157177248027,amzn
140.59318629874082,amzn
117.032681944417,amzn
101.60877248133528,amzn
182.656913388436,amzn
381.045665679157,amzn
127.07325759148057,amzn
151.5529810973204,amzn
247.65897853572145,amzn
110.19082842373058,amzn
134.75384283543102,amzn
126.85104268420396,amzn
89.81194625322819,amzn
171.03761627903847,amzn
166.58417418418932,amzn
198.2718992918124,amzn
189.40712099960086,amzn
203.19570183673014,amzn
184.90171868031948,amzn
136.32722928247858,amzn
158.5665739857012,amzn
164.66189640701512,amzn
131.33504247624123,amzn
134.34972259159113,amzn
336.9493477410632,amzn
50.21983229027411,amzn
272.0276662113922,amzn
255.73123823138235,amzn
167.50780733540105,amzn
134.33540497540406,amzn
186.46109093598355,amzn
190.60899590863056,amzn
106.08586776849593,amzn
81.45335603047678,amzn
114.90433616655912,amzn
187.23778664121951,amzn
172.62797791901735,amzn
246.54022264969385,amzn
142.28921778064375,amzn
199.33524209844643,amzn
97.04535714683688,amzn
187.41839031646467,amzn
333.50023067991197,amzn
160.5183427530111,amzn
125.46083515522402,amzn
211.81296721496312,amzn
157.7383038143938,amzn
183.12850821220476,amzn
103.60914067676221,amzn
242.4270911235258,amzn
142.6328427276429,amzn
138.59989386062543,amzn
250.9970619635451,amzn
74.2677864645132,amzn
364.6607317193718,amzn
130.79175086903055,amzn
173.7299814431462,amzn
113.42219336867804,amzn
206.3703525193386,amzn
232.11146007162557,amzn
237.3878473300377,amzn
43.60779354926366,amzn
227.69347348494225,amzn
226.565813205819,amzn
76.02625070542891,amzn
121.53946653185706,amzn
154.7626942584945,amzn
207.23958719010562,amzn
169.5382379042937,amzn
253.320715152788,amzn
244.188392787835,amzn
245.95121850589072,amzn
109.59541469902048,amzn
242.89820681207615,amzn
109.73693690974571,amzn
146.51719318206833,amzn
91.47973639367787,amzn
189.2852047598992,amzn
106.10864717297967,amzn
160.08049641422224,amzn
123.31174327335147,amzn
153.46607399622428,amzn
225.39572580271061,amzn
133.48224831128374,amzn
182.4058714599442,amzn
262.51150212775514,amzn
413.205076579284,amzn
370.3803341118789,amzn
157.2901965461413,amzn
94.86784839174184,amzn
149.9930573715919,amzn
52.969131338871875,amzn
214.45101894008968,amzn
103.08738896360971,amzn
245.93920991550772,amzn
196.88959954330426,amzn
367.2132629831737,amzn
228.87111919599897,amzn
122.42756640640837,amzn
196.75367738851995,amzn
119.5592013345596,amzn
122.67154835917336,amzn
174.3414350538575,amzn
205.77532403108083,amzn
160.01090625940526,amzn
319.5158614790686,amzn
255.48903873122393,amzn
131.60275985762686,amzn
258.25919239531663,amzn
142.60595128539762,amzn
297.2348398998586,amzn
178.25766564668817,amzn
83.77178512534324,amzn
162.99590868942553,amzn
135.5707755912363,amzn
110.1802795667716,googl
122.00165791482794,googl
209.1289442045838,googl
191.52267392548669,googl
191.4209083779286,googl
150.21692482183096,googl
160.57215766412162,googl
114.18382944172203,googl
127.73308953890373,googl
197.13015937046345,googl
87.95747132456142,googl
202.725363198881,googl
257.1758231791024,googl
128.01507437735623,googl
101.63193738729154,googl
146.1385134399691,googl
161.66909494303246,googl
119.03837672043088,googl
200.48456152979054,googl
138.4659338315574,googl
224.95367480907674,googl
169.67006676201052,googl
117.01565012999177,googl
162.98786326365854,googl
144.2806670708266,googl
199.44875393007297,googl
90.65516897540056,googl
130.50504107798082,googl
141.73577003791897,googl
182.11792156343765,googl
153.18246799644538,googl
104.69556138924226,googl
95.94661173323651,googl
155.86350960681958,googl
130.04574716894953,googl
146.40285371733842,googl
124.66156246134999,googl
238.75299480593804,googl
165.9207046278151,googl
179.84824393246475,googl
112.95777181511545,googl
207.81416882042566,googl
106.07776915057437,googl
160.1529059751779,googl
225.69066192262522,googl
221.74616902251833,googl
213.31412561161304,googl
107.02666702870408,googl
193.36170202350044,googl
122.98739593670763,googl
166.72587870608118,googl
131.33006941259478,googl
85.0342402667101,googl
105.73237161226399,googl
289.31560415792006,googl
139.64368000127598,googl
179.8055866536188,googl
92.05195935289737,googl
166.26263003198028,googl
138.05304025677563,googl
105.82691694941963,googl
112.23103488074078,googl
127.96687333684373,googl
119.97598930256441,googl
196.39337856370904,googl
178.5809217415229,googl
203.04746972885346,googl
156.55934138906582,googl
161.6247007202495,googl
132.9211774036235,googl
147.7420042411428,googl
172.94589320842152,googl
112.32961448415585,googl
153.00812892813565,googl
212.2238905245622,googl
120.68488318526178,googl
182.39725463122795,googl
157.7187694254676,googl
163.42714943058323,googl
176.8222751382274,googl
197.1032983074239,googl
217.7193078400954,googl
134.08977745688398,googl
84.16136684786501,googl
196.11515430390403,googl
118.91806231644559,googl
179.65737649463983,googl
140.48031421622107,googl
186.6572484026983,googl
171.6161124024922,googl
180.61121467447398,googl
152.01743659184933,googl
201.95885113929168,googl
102.35831654879506,googl
219.9151018919545,googl
134.94922293373568,googl
146.40294316996918,googl
191.57639561252623,googl
112.57042002042012,googl
89.51768027201167,googl
133.7034285093639,googl
242.7892249909224,googl
212.05112008862943,googl
223.2097260852245,googl
148.26815568632688,googl
120.62456035902699,googl
182.49044298986144,googl
119.67817250345041,googl
128.34323907043893,googl
161.28129799124827,googl
129.9709794225884,googl
142.4460666670053,googl
193.25098311113095,googl
125.42127252400057,googl
194.09702981302334,googl
81.14367819826936,googl
112.9223273573896,googl
124.98643115673696,googl
124.11706432777795,googl
136.5771022850816,googl
158.36234786050008,googl
94.39105664416405,googl
110.99735080593754,googl
186.38678141787508,googl
199.0115353986324,googl
109.55592550048593,googl
78.0421144249218,googl
71.93760337016096,googl
132.61171458083376,googl
141.20095419769106,googl
160.91711550503229,googl
135.1768767957531,googl
139.75991872454682,googl
152.18752409773955,googl
142.32896818466753,googl
103.89846547617415,googl
76.31687129698948,googl
150.54899155239255,googl
173.20580836248556,googl
145.33701069622563,googl
143.78868709462606,googl
116.15476673718882,googl
107.10064187320171,googl
336.4618189869305,googl
227.57154538761523,googl
136.1742732857381,googl
188.66231453756384,googl
145.47884061996373,googl
130.80045422688923,googl
142.72642477044147,googl
95.20043311318366,googl
222.0022643607303,googl
154.91824423244282,googl
133.35933202511396,googl
106.5636086885696,googl
171.09035077720822,googl
118.87150346140396,googl
203.88433543113672,googl
118.70002082152891,googl
150.3046138258376,googl
189.77717276789645,googl
231.3752443398195,googl
107.72333115700735,googl
221.32970493948247,googl
122.4594556886629,googl
130.64000250270922,googl
209.8684492556441,googl
107.36357429743343,googl
86.00296612955665,googl
159.08685662725415,googl
136.3349043346166,googl
123.60788977849967,googl
144.3787149693014,googl
169.1883212601145,googl
142.54967743169857,googl
155.45599167622052,googl
143.1857241593647,googl
86.62946199902791,googl
171.16163413441404,googl
152.81384705083101,googl
74.85575310644917,googl
295.2029446651392,googl
98.17203393598352,googl
189.36615853438343,googl
133.63683619346847,googl
219.68227282097118,googl
106.2659305799482,googl
146.33217937876515,googl
121.08977337122549,googl
75.9318929448659,googl
141.0883289325642,googl
152.4431756057776,googl
221.68689186358992,googl
117.27708193061501,googl
299.1525260825171,googl
148.67399210902528,googl
107.36136353851467,googl
122.6200364512733,googl
121.22454036073064,googl
115.35239602537767,googl
105.29313489903109,googl
155.13048234213278,googl
124.13455222535377,googl
151.6369406387995,googl
93.9784825596913,googl
202.41546574281637,googl
114.44467220860184,googl
81.32552774735983,googl
184.05181386427293,googl
124.45273435947516,googl
200.25095956689276,googl
205.26524895011426,googl
125.7312942784936,googl
179.55679681934507,googl
149.5226700432649,googl
122.07248251171893,googl
120.72849986216744,googl
161.31155025294885,googl
112.7476769101598,googl
205.44621642214216,googl
191.57153217494837,googl
162.0963658379796,googl
136.0184953621103,googl
122.7432448545122,googl
80.73233203773555,googl
113.73941275548982,googl
145.86833479645267,googl
221.8325350309532,googl
121.53773213694753,googl
124.11104187040058,googl
196.54011131733415,googl
99.28168933254268,googl
128.15838449455353,googl
122.06394742040096,googl
79.37754080243073,googl
146.84112834817907,googl
187.85811861395266,googl
100.50309055436216,googl
132.02606498183806,googl
152.8532296236621,googl
124.56011775146204,googl
219.0625667080156,googl
95.09615192621078,googl
167.8650627373726,googl
194.01271952391312,googl
87.26567288454937,googl
174.98076921344034,googl
134.1374933270478,googl
150.79569080689944,googl
134.84623443411283,googl
345.3500138208291,msft
639.3335912777397,msft
346.9692204754086,msft
520.887572922422,msft
431.55677377687624,msft
527.2464158344171,msft
447.8519229509738,msft
355.9744383999209,msft
543.7226434647824,msft
514.086802019371,msft
401.399076548615,msft
385.21705141655144,msft
272.3021162391553,msft
318.2029822322962,msft
390.0683564940817,msft
421.2747634072894,msft
439.1455319746213,msft
378.79377049305623,msft
549.1446532017376,msft
269.58802456323514,msft
669.8174458645688,msft
392.63307896532353,msft
339.55422059902077,msft
586.5746228138315,msft
456.76190174362546,msft
543.8125936517357,msft
399.8858599589494,msft
415.12065465071106,msft
486.29832915150035,msft
419.7454308691089,msft
282.31626737318373,msft
335.55565017198757,msft
331.5559430813285,msft
426.2818839273895,msft
510.01195254138423,msft
408.4858606714018,msft
411.3774355997015,msft
418.190294047061,msft
610.8750795411378,msft
502.9674178253233,msft
175.53932801998513,msft
437.6145339513265,msft
487.66212143656344,msft
330.2788807666281,msft
292.2627477476616,msft
398.481201468791,msft
307.29059470115254,msft
427.02029214458423,msft
637.2848296698487,msft
313.82946966220265,msft
187.9866744817676,msft
443.9794259953301,msft
240.43153315133856,msft
507.07150805373874,msft
599.449606311645,msft
468.59609957137434,msft
498.3666036709647,msft
338.03014310761466,msft
379.7773947034367,msft
438.2659475018551,msft
285.6041830274499,msft
223.28452045560653,msft
346.2386878198338,msft
329.0216420432831,msft
339.51755252233124,msft
493.6858629478203,msft
418.50619269131977,msft
358.71933363025056,msft
659.6576318531244,msft
283.90614198479676,msft
382.1703608489635,msft
415.825067728289,msft
367.4194836301639,msft
317.91086679037613,msft
387.6384435357863,msft
503.2449229932614,msft
415.4242763029199,msft
277.7145552085277,msft
325.472683742647,msft
508.3653996182719,msft
398.62283493147027,msft
294.0567538471751,msft
437.83128880644466,msft
309.81141877548515,msft
401.28708413185916,msft
343.2585688035682,msft
477.2021003565678,msft
378.5796530646668,msft
281.9767592906924,msft
239.71035527251408,msft
360.43801284354794,msft
530.7253856669148,msft
404.81506853180684,msft
416.88990915463825,msft
458.55143042336175,msft
300.9210674871473,msft
448.5835821546262,msft
320.99941249698855,msft
420.1521661972259,msft
435.94769513001137,msft
445.81028569709787,msft
305.8857150176824,msft
359.0866074620197,msft
416.05449355140695,msft
275.10404578456763,msft
525.7199699657799,msft
342.9308931516278,msft
362.208069865694,msft
547.9791669197965,msft
357.06346548383164,msft
357.99188151286995,msft
350.20899226508567,msft
476.87729589360305,msft
355.65525769461846,msft
519.3647681022983,msft
454.1025604637439,msft
472.288213701642,msft
391.13576589519135,msft
428.37256222494636,msft
407.78091895231734,msft
311.8208876348422,msft
369.41522642966623,msft
267.63674651416466,msft
256.5213334259175,msft
509.3352528708874,msft
450.7434866111823,msft
493.03298958204795,msft
319.131561824488,msft
300.98562710438404,msft
470.1411202079005,msft
353.7796029945165,msft
273.8572268287855,msft
467.35003124190393,msft
321.4493712203948,msft
444.42858893552176,msft
530.9178881464784,msft
390.7064563524686,msft
479.0986395801128,msft
321.1854332873588,msft
301.71975004801897,msft
400.921727949656,msft
363.35912126842226,msft
304.61017717042,msft
342.0126147593836,msft
664.394568048639,msft
458.75112989683277,msft
490.02759050155004,msft
313.7418873512815,msft
429.7422514806739,msft
408.1967664574379,msft
487.649036017962,msft
294.9974131557646,msft
498.5158694247419,msft
406.1793491629429,msft
237.35427486561073,msft
325.0312316472522,msft
501.29167862210153,msft
257.0676340709477,msft
477.8972830888939,msft
322.9823615346569,msft
320.7029517699884,msft
742.4888319393298,msft
324.6900125491592,msft
323.741950607349,msft
391.74124342456366,msft
433.05802244072464,msft
505.1906312720991,msft
520.4283648728281,msft
616.9017560460486,msft
468.2426754853134,msft
366.52868879915064,msft
318.8777647888982,msft
485.18523733847576,msft
506.10353203878697,msft
264.71355228542427,msft
467.7428916047155,msft
425.64284526780494,msft
351.1993824881471,msft
381.44867719379005,msft
329.5697439943376,msft
280.66010603632856,msft
309.647695178903,msft
354.6810127826124,msft
408.23749898392595,msft
260.20318255301373,msft
421.07433095784,msft
286.62383692292264,msft
334.02567004252916,msft
449.9270186232258,msft
365.1980951867692,msft
513.3267884685976,msft
307.0266557064793,msft
535.187129332079,msft
436.24006676404946,msft
605.508870519958,msft
490.8881319287859,msft
399.7093043866777,msft
387.9289808645517,msft
652.8522917571318,msft
609.0869705662041,msft
450.66279874028066,msft
867.3362419229746,msft
536.8123175411531,msft
405.47128667626754,msft
309.9277411788356,msft
384.2721395768117,msft
324.4872076085907,msft
471.1929726748924,msft
349.52047027497474,msft
534.9417455815684,msft
483.49914515006816,msft
599.3354028506594,msft
358.78456555387226,msft
292.28009036330144,msft
352.4916416830654,msft
219.9996074089634,msft
253.3631196478621,msft
564.8012616391906,msft
459.22155595091357,msft
345.91591866000607,msft
497.2041297529451,msft
299.59030780027,msft
486.42792740428087,msft
279.6142259955156,msft
608.4976538602612,msft
380.719296005875,msft
425.71776448680953,msft
619.8172878322998,msft
316.9034435754668,msft
475.3394234479992,msft
539.3155606857977,msft
554.6310618180339,msft
327.73032578917366,msft
507.90421241898736,msft
438.47137635659465,msft
444.8075796614906,msft
414.6298027551535,msft
331.8375874446373,msft
458.562378916992,msft
166.48235032870087,msft
363.1524587651081,msft
346.83922402592117,msft
445.1513592223918,msft
336.5319188808124,msft
524.3811511973634,msft
367.79202843803967,msft
493.41189007189513,msft
411.7564976744667,msft
496.3984797593633,msft
337.92397531350605,msft
184.99642350529516,aapl
129.75261707824745,aapl
116.17533870938512,aapl
238.33984628681972,aapl
319.2695899566769,aapl
155.70893060076943,aapl
172.93312099002193,aapl
207.35500543582947,aapl
280.16116083074667,aapl
198.75175078786648,aapl
172.1386526296358,aapl
161.05615752423893,aapl
197.46149207186576,aapl
187.88752169867388,aapl
209.201913087407,aapl
173.75664120545923,aapl
241.7628816548638,aapl
162.73841648704882,aapl
240.97983958732317,aapl
305.18037158033195,aapl
146.19198192153803,aapl
263.43291361676086,aapl
179.50554951350097,aapl
158.8180984005508,aapl
194.39033317214862,aapl
142.59772954116363,aapl
176.69650947942532,aapl
130.52242969929134,aapl
133.39503840014632,aapl
214.4514519934725,aapl
156.85954560435835,aapl
254.0333160331436,aapl
227.52815532980011,aapl
185.49958507374294,aapl
215.00773300501086,aapl
236.8201634550167,aapl
143.1933767475137,aapl
160.07776989214486,aapl
101.19300187506974,aapl
142.99412422528957,aapl
246.11053298474076,aapl
262.9681926690229,aapl
106.38589951253209,aapl
211.76075016059852,aapl
167.72243341758468,aapl
204.31835906494862,aapl
223.09917606748613,aapl
189.0190870194474,aapl
133.97492112266738,aapl
136.26714125268276,aapl
133.8386655479736,aapl
257.8624571534005,aapl
178.7691306163612,aapl
231.00382908105712,aapl
260.7223680528561,aapl
296.5119331580046,aapl
132.43050535898726,aapl
280.40777645652753,aapl
266.9628660512356,aapl
148.18289198866572,aapl
173.74271612216162,aapl
183.8340933202744,aapl
116.01241128968118,aapl
162.69110962050547,aapl
190.6324590009378,aapl
170.34689403486226,aapl
159.96109232998424,aapl
172.96081222577922,aapl
285.7738004627044,aapl
295.31946302402076,aapl
134.43765774308775,aapl
247.4872692787172,aapl
203.2974541629158,aapl
138.63449948909724,aapl
175.70941919755015,aapl
266.5050134059175,aapl
193.02665902406537,aapl
123.71177744712203,aapl
168.37288431602357,aapl
255.7810350407663,aapl
243.71574172487541,aapl
141.86550198679956,aapl
173.78464476149333,aapl
164.38209413179337,aapl
168.89609806031783,aapl
180.54440346573978,aapl
202.38858894497304,aapl
373.35388997614496,aapl
133.67297761582392,aapl
110.44079604658903,aapl
142.31186942918174,aapl
172.42228601528905,aapl
216.97398475964556,aapl
201.39335794290565,aapl
218.40366733843183,aapl
215.0103328623636,aapl
201.90028685978663,aapl
152.14460348917765,aapl
218.69581769867114,aapl
360.00412091834124,aapl
190.78549800575274,aapl
260.570948818966,aapl
207.813439375956,aapl
198.9838508371962,aapl
218.18861213076434,aapl
135.02494139505384,aapl
158.3965113741184,aapl
264.21492732119367,aapl
129.8771187671535,aapl
175.28357101689787,aapl
118.71993330220549,aapl
168.92686892267741,aapl
121.9977767461177,aapl
178.6951212791419,aapl
137.20311099964002,aapl
162.77893999718682,aapl
186.2506577565139,aapl
226.31564182384142,aapl
180.00645173325364,aapl
169.28184136961136,aapl
151.25245015065803,aapl
324.11162368110166,aapl
188.090107782114,aapl
146.90221529758634,aapl
183.65647354637235,aapl
264.1338132674893,aapl
187.64545359893825,aapl
231.3659328936315,aapl
187.7462846607304,aapl
221.2949918459022,aapl
300.5425850752646,aapl
192.23884331560367,aapl
214.2044573098509,aapl
120.63236878198693,aapl
243.34610731586187,aapl
296.9724538075603,aapl
85.36155734482384,aapl
303.302392152869,aapl
188.93089941302003,aapl
266.5062195178398,aapl
145.59232316285372,aapl
159.78922944193093,aapl
235.24638613712244,aapl
261.28317814326215,aapl
247.4096763629434,aapl
151.47966854509315,aapl
161.2275373708676,aapl
137.22620322505736,aapl
187.52739591357732,aapl
221.73322653143126,aapl
229.42373014028618,aapl
162.77818282850262,aapl
188.3118136973204,aapl
151.99334015502905,aapl
187.27895119047858,aapl
218.79614303293326,aapl
123.25253853688277,aapl
184.30836482984375,aapl
127.89432407468333,aapl
209.21448990057075,aapl
232.51546417804295,aapl
199.905528620647,aapl
82.27468229011575,aapl
166.86067758482227,aapl
112.6970771547352,aapl
182.11550572842617,aapl
181.30170693009669,aapl
73.83914467643706,aapl
162.76605274301977,aapl
171.7645754502,aapl
131.71626057393942,aapl
208.34978756340055,aapl
163.34723830206335,aapl
157.69217119003218,aapl
173.56206756433627,aapl
143.8481143863763,aapl
171.99104825194226,aapl
290.05156276780104,aapl
237.90009581540937,aapl
222.53509896805863,aapl
130.03813124554182,aapl
175.72598656052958,aapl
135.27672155490757,aapl
206.69877925799733,aapl
115.90773137646974,aapl
254.36925112356093,aapl
185.32861223522448,aapl
282.24606091547133,aapl
177.64689934467762,aapl
215.5923293029006,aapl
206.48094021725487,aapl
277.83167347001375,aapl
192.13154064351866,aapl
163.83492899847252,aapl
94.22164862695779,aapl
154.5209449099023,aapl
146.9629570586272,aapl
157.07451212434884,aapl
267.78812129349757,aapl
69.38856015905252,aapl
136.85423364064556,aapl
148.16609813071207,aapl
148.15224450179335,aapl
156.59081586472473,aapl
142.69556714721398,aapl
109.17782527536113,aapl
182.67440636022076,aapl
196.76445699420375,aapl
175.5025179732448,aapl
283.1444690709257,aapl
160.69842382999713,aapl
187.09957722242837,aapl
294.00859829982926,aapl
417.82962854296466,aapl
90.76957008189656,aapl
75.42258880166857,aapl
185.57216136310333,aapl
114.69028534528302,aapl
233.8100167760061,aapl
228.28109918254515,aapl
301.80085721706405,aapl
154.72406552024387,aapl
193.95827615631245,aapl
206.9431547818293,aapl
204.77058991804498,aapl
315.5961403107384,aapl
189.2006584984293,aapl
228.36917584498556,aapl
260.1685281549395,aapl
169.89683852144964,aapl
228.7845912131045,aapl
143.36796178310334,aapl
196.99321795743148,aapl
213.5867544011575,aapl
221.27191077351435,aapl
175.43397724282798,aapl
186.0876934539429,aapl
110.77918996309883,aapl
173.55868272677048,aapl
172.33555454710435,aapl
137.1032651840962,aapl
126.3145060871376,aapl
202.46876373135277,aapl
250.58615589471856,aapl
194.57803941329172,aapl
128.9274168372695,aapl
199.61980719840818,aapl
259.71400219284993,aapl
125.41902208851623,aapl
138.64541224452668,aapl
111.6475434387204,amzn
190.1365765747059,amzn
118.00392821768125,amzn
184.628248934849,amzn
182.39403552108627,amzn
119.47366523090136,amzn
86.31505051324551,amzn
288.4767407652891,amzn
394.30853819622683,amzn
138.3980498502367,amzn
128.38236970277836,amzn
367.3630779115804,amzn
177.30278311339887,amzn
212.74964581817608,amzn
118.00007718763311,amzn
260.6698965003495,amzn
269.5724139660042,amzn
259.3391939363179,amzn
68.16947834942131,amzn
207.5257254413054,amzn
97.94827006315163,amzn
156.95590167269094,amzn
161.619685959012,amzn
220.1250617924973,amzn
113.2429147790514,amzn
150.0466006771273,amzn
252.6741289353733,amzn
319.65303563034365,amzn
178.9392150906939,amzn
186.1823324541542,amzn
88.28249148621917,amzn
147.89835961889125,amzn
391.1085886254847,amzn
278.59184316816885,amzn
427.2782565673473,amzn
271.54352258002075,amzn
200.552842833737,amzn
336.420826321467,amzn
216.63310422623977,amzn
162.02445190016581,amzn
209.6975044365829,amzn
146.04232241118083,amzn
258.9137974855043,amzn
82.47312655466622,amzn
186.13189415670777,amzn
210.52503795918219,amzn
124.792360073927,amzn
122.684379634766,amzn
106.76831281745653,amzn
211.00219651386223,amzn
150.77352790657002,amzn
75.84572308460257,amzn
152.90465148511154,amzn
49.203915446313175,amzn
107.0106847635572,amzn
155.5049826947784,amzn
93.9537526082714,amzn
269.4061593012606,amzn
144.3916374807314,amzn
147.2673180797652,amzn
101.28841785651076,amzn
123.68147715971914,amzn
364.91881988425035,amzn
247.49575413092523,amzn
169.05657128912276,amzn
476.9597359412309,amzn
246.14014988061186,amzn
116.25907016732853,amzn
151.6770496117808,amzn
144.67556839973815,amzn
202.16068289237424,amzn
119.43410071577138,amzn
105.77595733178012,amzn
124.35698473375528,amzn
102.8164036555542,amzn
101.99632700906159,amzn
213.9713588799362,amzn
150.35203668536968,amzn
78.39992083160026,amzn
168.307836971629,amzn
126.81722863998208,amzn
218.7770570395503,amzn
182.9760610539195,amzn
173.38285122235808,amzn
70.12002827625557,amzn
137.06684782782867,amzn
237.87093958029826,amzn
188.48724162300584,amzn
140.80063840666992,amzn
216.4045301648929,amzn
292.43692451896675,amzn
160.70997043322546,amzn
188.270593870802,amzn
157.51754699710597,amzn
119.66629073071303,amzn
149.63660814952297,amzn
101.2359506719514,amzn
221.78224997686678,amzn
260.25643658688074,amzn
174.6063678827454,amzn
177.0937482483238,amzn
275.3446614522888,amzn
164.91617325142107,amzn
192.1609268409977,amzn
246.2079582894945,amzn
157.1200815719991,amzn
148.69067331413038,amzn
197.83835762361724,amzn
131.45335902269338,amzn
59.86696481052473,amzn
99.25049589247419,amzn
246.24382928573507,amzn
91.70000934648314,amzn
120.37700182072415,amzn
128.6402472593285,amzn
148.49672873136717,amzn
206.66807096156745,amzn
191.79336066186355,amzn
269.491154330874,amzn
104.77436977570258,amzn
264.2556129478465,amzn
133.04252213424977,amzn
219.1125830095636,amzn
370.3288114146998,amzn
116.23843014550872,amzn
307.19643936465235,amzn
113.85501200957019,amzn
111.8349737393765,amzn
182.14647763443256,amzn
319.8612383301594,amzn
242.28230888497592,amzn
131.04896410152423,amzn
169.93314943315795,amzn
182.69328116451513,amzn
195.76110717956357,amzn
126.31224047586814,amzn
251.5103658237874,amzn
93.34664122614097,amzn
130.14097562572564,amzn
128.44409372856293,amzn
203.98228932484443,amzn
94.15060180354116,amzn
122.29894574893854,amzn
153.58027249044412,amzn
359.78966716986656,amzn
297.11510892421006,amzn
144.39506596989784,amzn
158.92350221060366,amzn
156.56860797023614,amzn
202.8611402827864,amzn
156.0104219890879,amzn
163.29355876888255,amzn
108.35090666305999,amzn
134.73340534588715,amzn
51.79194720037628,amzn
161.79459730973957,amzn
193.7612536431718,amzn
139.27782551868333,amzn
189.7010813378074,amzn
239.24964864376915,amzn
220.52085843569358,amzn
161.53686231274924,amzn
109.44150090113042,amzn
99.00246235938663,amzn
124.47115889852006,amzn
195.92986485824704,amzn
226.45090145526913,amzn
211.34987827417928,amzn
124.85534922343015,amzn
177.5586762102869,amzn
228.89990014329877,amzn
