day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10
406.32000732421875,401.72988983008446,397.2641435219921,396.66420482176926,388.6175575525134,392.0218863070092,389.6818716556166,388.22571616633337,388.5082660183319,395.08085105294975
406.32000732421875,403.6714720427248,401.125481530801,404.05024721599307,401.3290744561182,402.229724459042,407.68800025775715,398.87295322329726,406.9625503388867,402.0404998426909
406.32000732421875,416.1046319395059,426.76748621766933,424.4827457269064,423.80386127903705,430.81056441901154,436.5085817026917,440.6525007128645,447.54678765902696,441.7617042940688
406.32000732421875,404.3284401257743,402.4180057721106,398.7738077431506,397.5466760321314,390.4564465263332,387.04349136441226,377.66485343379225,388.8063759652294,394.52362473373074
406.32000732421875,405.0121245731017,403.7588958824076,398.9077257762093,400.7080326141353,399.951924793535,399.7706644160206,402.90989109090225,404.54428853189074,403.3311397403845
406.32000732421875,403.0202010669871,399.83836012428395,402.8548735812543,398.45294769398475,400.9366411813144,397.839792958582,394.77725768698315,393.99532045191773,391.5610265927068
406.32000732421875,414.35288920546395,422.7997596998774,422.7519431202533,421.42109840566195,421.4914013150028,417.61763881875703,422.02309885354214,420.59209319650506,429.2475091615582
406.32000732421875,411.9323001685828,417.59367851068146,414.6606422139074,412.73942095364333,416.66415556144574,411.93024442530555,401.10163441068363,402.0391268288059,403.2996918923242
406.32000732421875,396.2939069941814,385.8068310620054,379.1953054325031,364.76598844805125,365.99974365569335,368.1978511857859,363.17673686769064,370.3282888004969,363.43444270377745
406.32000732421875,413.7361554831878,421.4452050987573,409.3136005151359,404.43427904872806,413.2527946389848,418.15413329570424,415.4658807611121,398.3622669793395,408.9577331113075
406.32000732421875,400.6984092234421,395.175830463046,391.7338786909763,398.84560772477346,407.0672679702396,409.92810060223985,403.35709566074365,400.73880505412785,392.31817296931297
406.32000732421875,401.34789343107195,396.4943350479587,397.4398156454991,398.07377910438373,393.58683584219375,393.9082836586482,391.902434946861,397.66623006730345,399.3732199348224
406.32000732421875,408.2414731049924,410.10147291370515,407.49036970295793,399.3538620425643,394.3311936057872,395.59869144761024,400.9189130361015,401.3882224580864,395.54663635268344
406.32000732421875,415.5094041465873,425.3982967733291,432.6526883260838,431.5888265046433,434.4513723653257,429.5532515115099,429.86156080309183,429.40858309254475,438.67910715043797
406.32000732421875,404.7403820967078,403.2263116912086,410.6046443299486,412.2868746537191,411.26238497226154,420.44145081162947,421.46828786415165,415.9347756631945,421.22420356865706
406.32000732421875,407.05098961646894,407.75386690345516,411.2801615809772,409.77194013011353,403.80084056410413,402.41407008229646,410.13021684758354,414.42450509863863,410.7940821954355
406.32000732421875,409.60125631008896,412.81499578593326,410.0406171860698,411.0445468892129,419.49233229142465,429.57691068024684,437.87837131200024,435.5075552116427,439.3333308658445
406.32000732421875,394.0775019817415,380.73208099067205,377.7455261114343,386.0116960266375,388.84904808265446,376.75528736242364,384.0202279262127,381.03144986144804,393.7553249676778
406.32000732421875,397.9310958331445,389.38892728019056,396.5764901271361,395.7796963749907,397.66632117661464,408.42749527894415,420.71452798422956,429.0720689471323,443.77255996705617
406.32000732421875,404.7577577822988,403.26037873070356,396.0640802481846,388.772401704767,379.6869652176433,372.6981675258824,373.42769433301225,380.38935115768254,387.13500762848366
406.32000732421875,388.0374742702494,365.37684463853947,360.12328899026903,353.23851976923106,356.23611709660264,349.66922287860876,346.4809830997796,342.2976579156277,341.19309277708544
406.32000732421875,406.3469939740057,406.37288218483144,403.43357425605603,386.37091347448506,390.9634571319749,394.02431179942363,392.6729665012059,388.5440018641907,392.5750146159625
406.32000732421875,408.24406916764093,410.1066160650519,413.68640998182843,419.9032679925756,419.11310483816743,434.00731846316467,437.9765700817232,442.2158260697058,449.9148924577445
406.32000732421875,404.12942056425914,402.02696149186664,399.2329619915659,395.1076838795293,400.4207316961429,401.736427811468,401.86851279791165,402.12717817765713,410.00548514419296
406.32000732421875,408.91286811885095,411.4360141165335,410.4622549712963,406.6442528058025,412.2042937404712,414.3647392170672,416.2352122550652,416.41254621826744,411.63720120935346
406.32000732421875,409.657344456582,412.92789453956885,415.46581507361753,411.6504587647111,416.1987011701303,407.41216892700066,403.645029603116,408.2671254285895,408.6371118756254
406.32000732421875,413.34962628670996,420.60656993231987,425.59922613351176,420.42528479522474,416.7493756412016,406.115417944449,400.5188564742193,403.1284981532833,396.8624381798898
406.32000732421875,406.0769096692243,405.8438420221706,402.93915372567767,405.28597935711895,405.3806764051524,396.95013201202937,385.9055294630054,387.28459133835537,391.45337942550196
406.32000732421875,402.678228418121,399.1595817482221,390.2281772025797,387.58666619974167,384.9753986544392,391.89836956901314,384.74824625850005,386.1606932859349,376.7369851057161
406.32000732421875,406.461803371231,406.59786876148263,404.8986077749372,403.8962553365395,402.56605383683285,397.51729719831445,390.89291311732507,396.69340610685373,388.74549123091805
406.32000732421875,402.50676657699455,398.8183788541762,401.45034313649097,392.9287967150881,389.27148629623014,388.5632582975235,389.72084131254854,398.09500404805226,403.82728326089125
406.32000732421875,408.43496224984534,410.4851440469287,395.80772712117897,402.38241115319744,394.04668073952024,404.4635897552627,419.3560957684071,425.3177319353316,430.0506705382391
406.32000732421875,415.03917140402706,424.33218906949463,421.97516413332664,424.63928073802344,414.369371543914,416.03759994323974,411.6442750345676,417.17250172324276,428.0592942429667
406.32000732421875,415.9972966668224,426.51891893403933,433.79050511447997,449.4474924855275,446.72167136939396,439.82745018003595,447.1303857376102,446.6629502615593,450.4652503250363
406.32000732421875,390.90438146214086,372.9584595206965,357.1962926663453,366.69894111958797,355.63046451567135,354.3676333686678,343.2149779584441,348.69342110033415,357.72085750197914
406.32000732421875,395.99950781137863,385.14831989485924,371.68192403649095,365.97193668898234,366.27851499676405,365.3152609924523,363.9798255710448,361.02800960931773,357.3622195993685
406.32000732421875,405.42585603469263,404.56916710606305,402.18766099422976,398.5029455203037,406.59372201501174,399.44001925552124,398.21503113814435,404.9694745819849,404.2970475338346
406.32000732421875,400.28107143211133,394.32157166594004,391.3760476239732,393.10802631694844,399.09900221304093,408.43062894699176,396.2727748984356,395.52947169721773,386.4264753258659
406.32000732421875,396.30997989225585,385.8426517070914,388.0239631416427,386.41465749216195,384.07024186112636,395.9762642422067,395.0376076476626,404.75747882703746,412.47007551193695
406.32000732421875,405.0016069071692,403.73828957166467,395.460746159254,389.77503865558543,389.63649743364067,387.83600589920223,393.08497591541163,392.5146486180146,397.2601287732562
406.32000732421875,408.02755494023165,409.6780802905187,394.2595134237193,393.34122933574093,392.54620256808136,383.06911735065785,382.7010594705928,385.270877882066,377.0773669784223
406.32000732421875,407.8636314119766,409.3541569214423,403.5822111337794,405.8156471864084,405.3462219163081,403.48641853978864,400.94029457408107,400.695113967392,406.92185077831317
406.32000732421875,411.2593159562522,416.19390823642186,418.0648552435992,421.5885618056538,426.88886041842466,429.10275607190033,437.8645401658313,444.33278167217014,447.33449090886165
406.32000732421875,403.61023736225553,401.00473703310837,402.68078593560034,407.89848129913315,403.2866624614183,399.06584255615684,395.9739960509793,407.5407929826451,416.1922376389209
406.32000732421875,402.38418437143457,398.57406422351863,395.9792422159731,390.81222935328617,392.52168250180904,393.11012313114077,396.25259185385727,402.9053620921871,405.9319937100776
406.32000732421875,409.79352551765436,413.20237702342837,410.1145421798316,408.31888155426805,413.42007246404506,411.1028483564145,413.63533948046484,418.7441677264935,416.819009303909
406.32000732421875,406.1065219683533,405.9018336079327,401.2907233964155,397.7714969110545,391.13668703254825,385.4375604055136,385.58757481192407,377.69514343472,377.8628715265428
406.32000732421875,406.13859245550174,405.9646423086975,401.0888848548968,400.9723521845572,401.0153059039712,410.9653785620859,404.5054795141447,408.40000424574595,407.85616353616365
406.32000732421875,402.6050362782863,399.0140062668347,390.8117282387426,388.6198115547565,386.3845320136198,385.7813338098661,384.0043011489167,389.59966371533966,379.737111555043
406.32000732421875,422.46220198726076,442.99877081396846,434.96071919232725,433.7561710184991,445.42252643279164,449.6522212347461,442.27926617163797,441.8382845120914,431.9523047319939
406.32000732421875,398.70361475472487,391.03543737901157,391.6937766456499,387.39918283298755,380.4314250669658,374.67811366844535,368.7918967939475,365.3730442970264,362.84314777448554
406.32000732421875,411.16097540498265,415.9908597010933,411.65868449570917,422.77341673057396,417.59033854762885,404.3776985434295,401.7492080357147,409.7830232918371,418.3438231074488
406.32000732421875,402.4952163137486,398.79537218135147,386.07146386056445,395.17634793175733,392.9615336881822,376.4214482508951,385.24088726502725,377.99803216082495,379.0859516238534
406.32000732421875,405.7716613565651,405.24617143059925,403.2644176353235,399.21845157671595,390.5465451760448,395.75481484438944,394.16000191951105,388.3860258876468,393.20384672091444
406.32000732421875,413.58856800314186,421.12407779350445,422.2139464092167,426.5537748096154,425.3103545258355,431.9526595455606,425.70461936160854,419.3714326567821,418.78411368017913
406.32000732421875,415.482501504887,425.3369389430197,418.9322603915692,420.43111068228075,421.59924931278294,429.1488708196527,415.04991541834494,408.2599218508229,411.32992675143936
406.32000732421875,403.19000876935684,400.1746147625607,395.3986067233793,403.5382482731227,401.9045202422268,396.26925784928875,397.0023805964031,394.63234632094935,393.6016600352816
406.32000732421875,412.0647464461808,417.871360423134,417.34250485414117,420.7179579199669,422.07487182809626,421.3558838673436,422.0508098675877,427.30208763005965,427.9898239744242
406.32000732421875,403.1553784375297,400.1060799084272,393.42861001889884,395.1949671523988,406.6503252637471,403.5066069387753,418.25513918924605,412.37745777627714,401.3926780992725
406.32000732421875,406.2672362639397,406.2166227531677,408.90549235301836,409.66667595014775,411.1780019316064,414.31410176350795,423.3107885514304,422.26786040198635,420.80614243901607
406.32000732421875,410.63415658896673,414.9091521397575,411.3662820202325,417.33407053354597,428.54984186192405,435.8182224127755,437.44438371752204,433.1140329205006,436.3369074147986
406.32000732421875,408.5810226465209,410.7752481528347,409.11710026475765,405.96814761564667,405.5295142404967,413.67993263903793,412.38650807353685,411.39736185769107,404.72005670195597
406.32000732421875,406.0764299164511,405.8429025143525,412.81524736906323,422.87637417183066,421.8080087283598,419.06128219077107,430.09256904487495,438.97912064010046,437.36498589455397
406.32000732421875,399.02156396071166,391.7056409793427,394.27448583286855,395.2758567671982,401.8870560098029,403.76073163696645,401.58547729601804,398.42379496339686,403.19913905465694
406.32000732421875,399.69311174631736,393.107828526163,398.2082104149217,400.5421782481827,401.85868151032025,408.4437208291843,409.4993013251095,414.0266125361135,412.54665069999174
406.32000732421875,406.89924136071824,407.45586630951146,407.51373250912184,410.187458360382,413.91750753727746,421.6331840496532,414.74203173789493,411.88991107881577,417.6370951830515
406.32000732421875,407.87858569071517,409.3836898223309,412.0968669263572,407.94667977189727,406.0066505740438,406.26783296397554,407.2356632266025,412.4878873710127,403.1397299086772
406.32000732421875,399.82479123348315,393.38074573549494,388.79939179043043,384.6818523747987,386.33714946316474,385.58748018077154,392.1394047695274,393.43176405869497,389.4941393692228
406.32000732421875,407.4845636989333,408.6066366156626,404.149758721024,396.6872645605174,404.92983442760226,407.90372367920867,417.14906902267506,411.6802566044367,410.4858443734874
406.32000732421875,406.32018166246627,406.320348893656,415.1659224920178,409.1352462165305,417.321043655413,412.1653768100014,416.380991681492,412.6422505376924,412.13380070545844
406.32000732421875,406.6381126861013,406.9435218809818,411.12943377861353,403.93594189257584,410.433344137759,412.0141125341142,413.76658505342317,422.44686065069294,419.7372222776427
406.32000732421875,410.4156040110519,414.4632436349017,415.6083331970019,423.23675315501,424.11924130942094,437.82358728677775,425.91926179419977,432.96409221272074,425.3145551818003
406.32000732421875,408.86507250072987,411.34069562596596,413.43437514849614,410.35335071948447,416.94449614936286,415.80930716772014,421.26350934011253,427.73530539263476,423.15680740604665
406.32000732421875,400.65944419327434,395.0963143251947,397.7786598669528,399.75265907311103,396.7587829625219,386.43257907962834,393.72201416810145,388.27780484527045,389.2534175685556
406.32000732421875,391.9926421871028,375.69554603696514,378.28695423220563,383.7387141285341,376.68814234839095,358.4610599849884,373.62034521189315,363.0348616235431,362.6833411306134
406.32000732421875,401.8484972202611,397.5023761592443,391.57487302990523,386.83309749457067,390.9431308096289,388.6650687935878,395.2336335022613,392.1788747554711,401.9488772231028
406.32000732421875,417.43924827322667,429.92227132948415,434.6080693239476,425.3174959476385,429.1040093866815,437.61402473412113,447.79268618305537,443.36221350813065,441.9518876415431
406.32000732421875,408.15111738046124,409.9225412233105,414.82254236371324,408.9392412236713,403.5741851241732,400.2663201692764,393.41090453181477,391.05261405590227,384.7278626810933
406.32000732421875,402.68967139133304,399.1823314365549,394.9463783440369,398.1629243080734,395.285006009914,390.83327521928214,382.9705550253859,387.62012478516687,384.39107403668845
406.32000732421875,411.6674123056081,417.0405399096046,425.6447746854288,421.4041480658673,409.5658669739999,407.71247105947583,400.07405116666087,390.1778383241932,394.967157291969
406.32000732421875,407.6962430418535,409.0238158920047,409.41820064029923,403.02726248813576,397.61991518860754,408.76209073604144,410.3951449768796,405.8516511279917,397.958039043743
406.32000732421875,395.86737936443757,384.85127978308503,376.8242240714155,386.2574270947065,386.4438856460911,372.65872787697947,369.5044032480839,366.99804542253946,371.8276020755725
406.32000732421875,403.88796532882634,401.55196993108143,409.3850068355126,408.0999668668624,407.74659014027384,403.6339932818687,396.9892898905843,400.0290527413989,389.6049619138966
406.32000732421875,395.4717198118957,383.9561533764537,385.8942087641558,388.1535931850217,389.9096719087457,396.2340687782781,383.44165521727444,380.9366817364562,377.06793028756005
406.32000732421875,397.9262743961208,389.3785673639668,391.3968176128429,383.5839581778439,383.21959532662396,390.2196701573151,382.7144048649945,380.6553243119882,381.4682016822483
406.32000732421875,402.9885915932327,399.77571065619316,409.53213175572176,398.9994513682717,401.32697107661767,398.13595730026384,401.93213666981063,407.8201947317867,411.6193991140322
406.32000732421875,408.85807526848134,411.3267454074965,409.1165788888775,423.0127436723945,424.352570866397,425.52480401196215,425.0784024766394,426.9700151414509,420.13445682768537
406.32000732421875,409.26052243068614,412.130949660604,409.8399125878473,412.4453316010488,414.80733099357013,415.0824987796999,404.43150975049684,405.47043016267907,405.75508410455126
406.32000732421875,409.61570297419627,412.84406690370645,410.1337213932667,406.8177122876057,404.93426470280735,413.7651192999876,417.5504347182432,418.19408853329696,421.9595976992858
406.32000732421875,418.06271740998176,431.43852839846943,446.0785681075453,449.4672560612509,439.68722780937003,447.48776683011414,444.98768961604674,432.8210215693757,428.7746848161526
406.32000732421875,411.6592316818013,417.02350323743013,426.504493171695,416.89866100705564,418.0984575701764,424.59495493068704,427.35016666211385,434.56791285943746,433.7257003485857
406.32000732421875,403.9359908433046,401.6464995494857,399.73281223845277,394.677318909705,401.6479727478759,397.6020798861253,401.8383214525003,400.5197874478767,403.89732441955033
406.32000732421875,401.02946759809595,395.84949516660595,404.18432231177565,417.21277494666487,408.36548693899954,406.9029485911018,411.8433385973159,411.3371861068767,426.96722750889495
406.32000732421875,411.03970695675235,415.7409707324286,410.3566693980281,405.98271186483726,405.79014027480196,406.73916735462944,397.62212875491747,392.5642599814552,395.91697952295993
406.32000732421875,409.72051044304897,413.0551448927222,414.09283163961624,419.2470260830193,427.62674591927635,431.9898264762275,431.8398109972199,428.2591845622733,418.37896979446765
406.32000732421875,401.2580400464991,396.3126728465172,379.19960127296093,380.2185948134766,387.8436944952531,393.2646746979508,394.9162762646489,398.5469533461658,390.339360578427
406.32000732421875,410.37994086671614,414.3906313517778,406.75271300895366,411.46797902076395,410.1061365028719,406.9535355720376,409.3172903374369,408.8444678856414,416.90303252636517
406.32000732421875,399.4095395416549,392.5178804119947,393.7068224278412,396.7873593697912,393.2806575259276,396.7739864186558,385.66703904924583,380.75126775422297,378.11285213432683
406.32000732421875,401.86010575972745,397.5256735784382,401.2891065531998,412.61087120661415,403.8313119262285,409.0043714213484,412.3414588943823,411.752310190833,407.803783595673
406.32000732421875,405.6000829336339,404.91026834763755,405.3310075591797,401.68529886502614,410.08423359617365,397.5340143944983,392.4130011035458,398.8394093007116,396.6728767276215
406.32000732421875,410.84910093710135,415.3492930621407,418.32368121284026,410.18828959868523,398.4374190179214,404.5945530488122,404.55830521480283,411.59431675793746,417.9220728200678
406.32000732421875,405.1116680011992,403.9538986407957,404.6755557537005,413.82456660783436,403.3151627577235,404.65563540559606,411.2337908048526,414.25990897518574,405.0021234302538
406.32000732421875,410.1496503770649,413.9227308380751,413.89365346928645,405.83807020279505,413.6650786132426,417.9097801727855,418.34401206949263,424.48774421415186,432.5736671933881
406.32000732421875,413.3394793432254,420.58465788063893,425.52041181693806,414.69179481623286,413.6033229072962,410.94916300072265,406.73223012698986,400.88891014116774,403.2827811376329
406.32000732421875,412.37808474476884,418.53133396682136,417.1366352188858,418.047528425986,422.89875784443853,419.37076510423714,412.58370341936575,406.3871913325668,401.46447156394686
406.32000732421875,400.5089984004354,394.78883645837834,398.4390060806606,393.84684924420264,395.48323312364886,395.04307974887405,396.42842744420335,396.7890923646721,389.50426210708827
406.32000732421875,404.7696297668519,403.2836540352026,404.60073998424747,401.9612624448789,405.8024610504889,420.5682573767428,419.90294624176676,420.6924579940157,411.7569173183246
406.32000732421875,390.32968411919495,371.48215754021595,363.6466833694267,358.51184226198393,359.6002385192853,351.22754555318244,351.06627832280157,349.48916994537024,346.13853847144554
406.32000732421875,401.9493413356899,397.70464952841235,389.994352638167,386.7467260772766,379.17274030358016,378.04345683301017,382.66426566604116,375.9046165038124,375.2618336432344
406.32000732421875,403.9034621772212,401.58247573962916,403.2950280017556,414.0469831268218,414.75216186467935,411.5433953068588,408.9939417115981,402.36201845297666,410.9066805277368
406.32000732421875,411.54135309622814,416.77831424714066,419.2312390570728,406.63049577532814,410.41322018663516,412.7172878387407,407.23275881208417,391.9786599859681,394.1121373107616
406.32000732421875,409.77876673774114,413.17260424612016,404.78542279824103,411.3923694992407,406.63734574127415,406.69324397059967,402.78788282258375,398.2077418104074,390.0854436328017
406.32000732421875,402.3104253415716,398.42689903413043,396.6906574774053,386.8352309531986,391.6043643526568,392.0025901752209,398.50517312952974,394.8117779775873,384.2810506508661
406.32000732421875,412.5945448995618,418.9898280590377,421.14384792696654,424.0813750438338,433.07194518559754,433.2245140361223,425.3749787418159,431.1777754770309,432.62251158244646
406.32000732421875,405.3485703052342,404.41784335169734,398.2342113278873,403.06974579396194,405.1043636969733,407.91347090593024,413.1746766082586,409.4274692204442,407.2200064798984
406.32000732421875,409.2970644704217,412.2041659112079,416.58013419171095,417.29032628711,413.5955038588067,413.844089597392,422.6305468402646,414.5947542593494,414.74957892841013
406.32000732421875,419.6667821680259,435.4726398147265,432.81927654869816,416.64317653595657,425.26648269683335,447.619583742908,445.5899638765971,452.197460593855,458.7201249312572
406.32000732421875,407.1171701725783,407.8839001848284,414.1344855495716,413.5439277562846,412.62559795189213,415.7106719936178,414.297289001182,410.2961874758266,412.28517516487534
406.32000732421875,422.70553359435195,443.6856280679247,451.9469079062545,439.25136478422576,421.1611080346748,414.4556670244729,399.3896136790946,407.90530303592226,426.086278668398
406.32000732421875,412.30877457499264,418.3849738815471,421.1058951402025,436.7170221429075,445.8791880541675,446.1287432743191,455.23153204612413,456.02782877598514,449.103145037087
406.32000732421875,413.62353337666485,421.2000540054854,422.99483634889367,429.8008832358586,434.79617452610245,441.9130490207083,433.34026447815046,429.1583432624886,420.7283934731282
406.32000732421875,402.8949706480811,399.5900483658641,397.5741862687675,397.34864134749364,397.2881946293411,399.5188753190995,398.19905003697824,401.38846649253514,396.3852336635728
406.32000732421875,410.7894589653147,415.2270021700087,411.6797070842402,426.3014026960621,427.5001052532815,427.2323617822329,419.9011966995695,417.90786195518183,430.26472221253516
406.32000732421875,410.06774292192335,413.7567139572523,410.297641030107,407.188493122894,405.05412245695146,404.955775664897,401.9041496272564,403.1225624748506,402.31051634390457
406.32000732421875,412.6007142638452,419.00292719491756,415.0112427091568,400.81834220975935,391.82925343128727,381.6203595005569,373.18845656980307,364.7130654048509,364.78686613967477
406.32000732421875,403.323088033763,400.4377987522131,393.7650538232226,393.43019987709675,400.0439091033754,396.35325157057895,402.391477952134,397.357128563258,399.33644785690126
406.32000732421875,408.3915831139536,410.39906564713675,420.2291608845139,427.01141262831055,435.1914217118185,437.6784278154514,432.42116121904746,432.5682442799873,432.8168433434733
406.32000732421875,413.25561326252586,420.40375020330237,419.12592769846464,421.4767685228789,419.29171594912856,415.40962203247915,406.27073142208604,399.60099975946275,405.7395062269048
406.32000732421875,399.55336722066613,392.81748539289697,394.652600126379,385.274943900032,382.24293163935357,388.288133310631,387.41972826891947,381.79237632180224,383.1962779513188
406.32000732421875,398.57772510648545,390.7689011352376,388.5855504886193,389.20516355146486,376.73352587712264,368.1465142770581,359.64513816549737,371.96664713606054,363.5685077975711
406.32000732421875,411.6088422859273,416.9186240261963,421.46827904571967,418.3122284461557,423.6631236636701,425.37691937215135,428.5357516512725,431.0529447337448,422.3543766395858
406.32000732421875,391.86909773888925,375.3886272482142,377.6151231314174,379.0303397879775,377.5088565203286,365.99409913641523,372.9462729478725,371.6809132068716,360.7865725616926
406.32000732421875,405.9993023850746,405.6918705639855,406.45769932720924,410.3963066222446,407.6519126561842,403.81250512126917,412.1227938788621,411.76729491790917,417.6880830486253
406.32000732421875,402.34030348016046,398.4865269445167,400.54619138136417,393.7773165376015,401.49296434592384,393.65903094044296,402.6184719685532,408.50703640211077,397.22994903893823
406.32000732421875,398.3329134157099,390.248624980277,380.3598845701648,378.2597551903236,386.8515267873869,397.38835558548374,389.2783620562448,390.16069109080445,384.39147439152606
406.32000732421875,400.92363427410595,395.63450601995976,404.30733880576736,401.0634068325685,399.32762519860137,400.12732536413915,410.82917920861206,411.2335170570593,411.30845317819046
406.32000732421875,413.9840753051665,421.98723631763437,422.71878170448645,425.72994043233643,432.0922771562218,434.2315443896156,442.9407480798877,449.1421815262266,449.24018587076716
