day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10
145.94000244140625,144.29159476295126,142.69689699404248,137.99855818108074,137.19218592243888,139.30015505987419,136.22286197223144,138.32388048049106,135.82200358498233,132.1348818419217
145.94000244140625,146.13800011632173,146.32934364900345,148.90459499065756,152.3105005056554,157.93904081748312,162.09394208724544,164.22884354055319,167.7588149224329,167.49895189091194
145.94000244140625,147.16130624585224,148.35841572133288,147.3227166783897,146.78696313855278,147.13866979884364,146.12391139435155,146.3795520081412,145.4250714821428,145.93974231796162
145.94000244140625,152.9148389976143,161.50985510081793,167.33037847937783,164.88736180722245,166.99211418839286,167.27699872894615,163.57040487069068,162.1854951685656,156.4925671857843
145.94000244140625,143.9138848413314,141.945277074305,141.59501434506572,137.4836701295829,132.9976047218191,134.66038569523712,133.49757322085264,133.76171143873248,138.35623653757358
145.94000244140625,148.30715822346522,150.69254796764403,154.28119779663743,155.00060187050937,150.85474027913997,149.3389595502744,149.36073411677916,148.60083617065686,149.5494286927584
145.94000244140625,145.49243256938954,145.06142707041215,144.57811383782456,145.6725497948768,143.792320311065,149.20512328616624,152.29072043865938,154.01037667604427,161.9907821105256
145.94000244140625,141.30498110739975,136.51474501576962,131.79739900016975,135.2454096361672,132.62822298040734,135.38793577872977,135.0127658512976,136.87508137423586,141.5004070707507
145.94000244140625,144.0352017998254,142.18730735042485,143.10433414111978,143.36135615814385,145.0415987768879,146.20017978012174,146.7940542005956,147.52190874461218,147.4793729804888
145.94000244140625,146.84545317316494,147.72811719612798,147.0340662025123,144.33850858762838,144.68164414461444,142.39053618864546,140.68547701804334,138.14926510937522,134.05029825081596
145.94000244140625,147.80469142879207,149.6583702315763,148.27538615166708,146.60667493065674,147.35071574886598,143.24780347422646,141.5128081165871,141.05652168023207,143.18433110954425
145.94000244140625,147.44893482264777,148.93661028914337,151.22160769774794,153.42263301840305,151.43165393620993,152.2407386603249,152.51148783287792,153.31112371916348,157.7166558080369
145.94000244140625,147.1545184033656,148.34482227029696,150.3750955006961,152.97828603742883,148.9415788672371,148.7189966971334,146.53332471416053,143.77518180302127,140.4914276700571
145.94000244140625,144.69875947000864,143.5017366810692,144.13113995157374,144.35119513220263,144.45769831223288,144.16047875785654,147.56180504356757,144.88382386816548,142.5035956260413
145.94000244140625,142.83764892233947,139.76471317629236,140.33800945650327,138.13741673882222,141.79362822430696,140.31799603196717,134.17951816517862,128.67055668725982,128.52759486894507
145.94000244140625,146.95181977271358,147.9398882572283,149.03579870841926,148.15928764133724,149.51066853767747,149.4115292639133,147.32402230259925,147.0686314524812,149.87541132353996
145.94000244140625,146.17303929890898,146.3983148243043,148.27435634980085,149.03559370354836,143.1471937045086,141.74892279443085,141.08466204885482,142.17319375263142,142.0609929013777
145.94000244140625,148.88077101725113,151.89830634466924,152.29568454409534,149.64460952764708,150.42822152558873,148.61482013743233,151.65890923084683,146.07599623939882,143.4793504843915
145.94000244140625,148.88033718750572,151.89738311075,148.55196733367657,153.50263808637837,153.01600762074443,157.01207982090662,158.95852482959185,156.66826795335822,156.3184723533629
145.94000244140625,145.71082775385153,145.48997594386844,147.30040625102134,149.59516203375287,154.3869410619701,155.19961858087197,158.68593022418105,158.1137267061468,165.6133111971788
145.94000244140625,145.76425130477563,145.59484057813674,146.32710080410183,150.6125780853496,152.61036007389174,150.2821801895003,149.22744508085898,153.42326640541893,150.34454826221875
145.94000244140625,144.05591217198335,142.22856367848541,146.44902776229242,147.82275032234548,144.08350973876847,141.13434417383138,139.89985979328725,141.52367834082662,145.45291219397384
145.94000244140625,141.2424023786603,136.37756790110762,139.9396711564842,138.57428753430557,138.21601671091307,141.48870109767066,143.45565413688286,142.31179803773105,145.97981951315708
145.94000244140625,147.00818428304694,148.05230153974554,149.2366666403681,150.07774865329264,148.6888023344735,152.29495649359959,148.38230514860047,147.66935116478732,145.74253617233362
145.94000244140625,146.24341102211062,146.53690965062066,147.09319415595056,147.73700791212812,145.2598986329164,145.205544584567,151.0799174861997,150.3891425422075,150.61496226737037
145.94000244140625,144.92159019898253,143.94047915425372,142.38671276325164,143.92257241869243,145.71243564817527,148.06529385842464,151.04351963566558,152.7735762497956,149.21122130871072
145.94000244140625,143.12738107093253,140.35848961988643,143.60639740864687,142.51582652215046,142.10143311658786,143.15297811483535,148.3575922767929,148.72893065611717,146.0988647497432
145.94000244140625,146.10743775175882,146.2692035835971,144.00338961430177,141.34863632423048,140.88763805022546,138.2474958074429,134.99609045329714,130.8739635859231,135.4007085399299
145.94000244140625,149.4548898821693,153.13668293414048,147.193285848226,149.74204448185452,152.21914196243623,151.04765061355536,147.86266123446325,145.5090126438712,147.0222686337321
145.94000244140625,147.68600120984868,149.41668840753368,149.1082397981508,145.61824723738465,148.1684464487021,151.60114701792844,151.1011496549059,143.5803154112659,144.29394408481278
145.94000244140625,144.7294492134025,143.56222375205513,143.69084358838828,145.8205517174999,143.03935439897677,146.84412492864334,145.9655623717724,143.6904067576138,142.07144406883242
145.94000244140625,144.6681370590412,143.44136082713274,140.92413853986227,136.49066844370995,137.34077691825,135.64119504634172,134.9224211056946,138.11696060177934,137.70988508760746
145.94000244140625,143.63599799047728,141.38837181129102,138.91657094429507,139.61740392754007,141.5238403578809,141.7253460416022,141.0606929845104,138.94330037524048,139.33621608027275
145.94000244140625,146.17084946691836,146.39400365414107,149.45446309705918,152.07622823138632,151.81814568188503,153.0811924598797,151.19559303963462,150.01696193379215,149.17442670558225
145.94000244140625,143.15993179436376,140.42485738123065,138.04183685567398,142.94399731351592,148.29338576332287,150.87699822268686,155.88255968153928,147.38873990908462,141.59781250496346
145.94000244140625,141.0587336624914,135.97270134040343,133.30272047986665,131.7134819741425,137.4524839108988,139.27622807163394,141.80943653621517,138.7840258011048,142.88997356734512
145.94000244140625,147.34400323997585,148.72516354179555,147.79081460141214,144.58224071056998,141.64746693007342,142.83104222073257,145.01677218410194,151.5926673635535,150.18074958377622
145.94000244140625,145.60353596690584,145.27942302527902,145.0965253816623,144.1495158108063,143.92626462553162,142.74989705785458,144.72575899285368,143.49201663468332,144.53898966261553
145.94000244140625,143.75906304106817,141.63545722865737,141.59195399301487,143.6166568503406,146.2405115397083,144.16634318557325,145.13501949539054,143.17799950812324,142.54748535098895
145.94000244140625,144.04269146004776,142.20222922209203,139.63096081738675,141.90711558545087,139.4121556334488,141.98200003191062,143.7996811428762,148.8317436545317,151.70015590392984
145.94000244140625,148.3007949866791,150.67933068019045,151.45369583423042,153.5471432975483,153.88584747239196,152.5711221828412,153.12324939711775,150.93734522523476,149.54757422311567
145.94000244140625,144.27165499806472,142.65735211685748,147.32504447156063,153.91596813788493,156.86020374864128,152.29888540664916,153.9160744422018,157.95504447785237,154.23195215190037
145.94000244140625,144.0059526058214,142.12901126431507,142.074640922822,144.07786640683386,141.6425733581997,141.90533033912143,147.96010205700458,147.7361861763316,147.4575206586487
145.94000244140625,150.47200310957876,155.4222393395065,154.89290202418186,152.42101136651073,150.48458363459946,151.09277811037128,147.96576136086463,145.94065096244086,142.25424142318894
145.94000244140625,144.38027155199217,142.87260126962033,145.36191368160198,146.38267361900884,147.42152656233947,148.24144314109338,150.61223859267082,153.45504318324484,151.42386590949667
145.94000244140625,143.98979788936703,142.09679834487483,136.95220864932156,135.90664789941835,136.97042809854804,138.04379187956897,136.11952650387536,142.3741280099071,143.03499492114753
145.94000244140625,155.3020159316222,168.46953053802164,174.62448557535146,176.99860674174988,172.60065011185435,170.25890870232783,164.8898772683213,163.45144610584939,163.03491039830865
145.94000244140625,143.40113125555357,140.91463178439508,142.09078589326907,136.4837183404929,139.10367618214198,139.98732307697816,141.5575740160582,140.57638290142043,137.56251856915767
145.94000244140625,148.39576306499998,150.87693546548724,147.6232660402854,152.74036814464387,158.8607118319071,158.19505325013722,158.01578081879023,156.12868883834037,156.56964409535556
145.94000244140625,151.3171907367892,157.42472437362974,152.67292795745124,150.73628308903437,151.37253089689355,150.18909266981763,149.2547309604306,149.64210395002925,148.6619249314061
145.94000244140625,144.4629419614941,143.03617989710455,142.08330901519187,142.81843259071508,142.38030220926137,142.1501150221992,144.12425478340063,146.03929143453178,148.91475305491403
145.94000244140625,147.606035412974,149.25436893709804,148.16597531552586,149.37509734206884,147.15579572418443,145.3786617678724,151.0781883361487,149.3375471395652,145.55930203672938
145.94000244140625,148.05320735006623,150.1675284411887,146.35101910832924,147.0419859598517,150.63387474141243,149.21662659642448,147.7876410129009,149.28287532794525,152.35207540400177
145.94000244140625,149.16123932060077,152.49903925863129,158.21529835708168,156.32162964327324,153.24576452347762,153.9285455307814,152.571907626122,152.9622724706862,153.87010817530194
145.94000244140625,145.78886020419765,145.64315240332976,145.86866510026064,146.56311863559887,144.52181948294205,140.83191870551008,145.9463140388061,143.86681287959834,141.58593189835517
145.94000244140625,146.06759551252938,146.19082778334436,144.0687330925378,142.37397054848014,144.7949043394954,147.30538635133752,150.42927458776433,152.22296114702317,154.34465846504773
145.94000244140625,137.46760287178054,127.28808812893132,125.68627832968939,127.36838775406811,124.33354941242376,122.69068739113555,124.2371056265122,118.6569534734896,118.84160096974435
145.94000244140625,146.5226045311217,147.08794436016316,144.7772018443491,143.7508805976316,141.27267512304306,139.5155411507049,144.12476126223376,140.72783552193704,137.9812316683059
145.94000244140625,146.44258219956563,146.9297944280919,141.87266843630547,143.53044061325957,142.7502285207951,140.8351301700819,140.89081643761105,136.97056788622632,132.04299687868675
145.94000244140625,140.33168650013724,134.33561145066724,135.70196543509456,132.2510715718494,132.43329667745044,133.83964428410408,134.1195534057299,126.91209359309279,124.14941934139436
145.94000244140625,144.52334477479977,143.1555700436968,144.3062028273747,142.78138565529932,139.69012082874704,139.00035583256422,137.21479403612466,135.8737186568455,133.97622436765357
145.94000244140625,141.94361091730934,137.89340076605393,140.59795211218304,136.92297056517572,136.9771144153316,134.8873539876238,140.56435501320465,141.7233244264299,141.95244469566506
145.94000244140625,145.6680831821628,145.40608602005037,146.92521741891562,142.86681432755157,140.03696170437672,140.57515607827733,142.3445745981741,143.12807907816892,141.284509303663
145.94000244140625,140.1393552612652,133.89293668242135,131.6939435829769,132.99838580216644,126.12550640656998,131.540373562053,137.47525594987803,138.6722426471759,142.48553871247282
145.94000244140625,147.33072443155174,148.69844871837262,151.03696682677287,147.5264102090036,147.20098003692,145.36872517994567,144.5159411534967,141.02263967379483,143.52357296191732
145.94000244140625,147.2425933972594,148.52138038361142,147.181240921691,148.53178242718081,150.22978401678785,149.09431158587438,143.2013110945845,146.89345873779803,144.69191758566626
145.94000244140625,143.71111762644574,141.53928314186518,142.61060599266068,141.5545618787538,140.0356078015429,137.83575263261946,139.76661113383093,138.96383715301025,138.3250065770288
145.94000244140625,149.76583222648708,153.82221761235138,152.44512203111012,153.49567498891543,154.9307293724542,154.40860798774966,155.51925470625102,162.0904565223344,164.0947336602883
145.94000244140625,149.69637515861825,153.66812756284648,148.09523399985346,143.39142057626145,139.86494930021348,142.2131666033893,138.02295779465513,133.57073159280787,133.095662890153
145.94000244140625,141.21749938624416,136.32287113630625,134.5830711257358,135.9753861141047,134.2821751309474,132.9738524106281,131.85875833042127,130.64534331235888,127.78041023886712
145.94000244140625,140.76232353349764,135.31204886223887,130.31922485356782,126.16264495652013,122.72803801501513,122.38696578867636,123.81028655589851,121.62302109374725,125.76000401986056
145.94000244140625,141.99450153961138,138.0016682831011,141.87366514350583,141.0734127887406,141.93968891466696,143.11780960397513,143.42224155023365,142.6101889040168,145.7451050189345
145.94000244140625,143.46737418918116,141.04855113637333,143.28422477419718,143.15614744155016,139.61755803450185,142.067294674002,140.6429705187223,140.191373077121,144.06276591920115
145.94000244140625,143.44506360487222,141.00347455641165,137.6684133824723,138.35858478090097,138.79170031760447,135.06022912328294,134.40580493101285,137.7501980788273,134.6286771366085
145.94000244140625,147.05629925139587,148.1483734835908,141.64060182070975,142.8465914389523,152.52783795432296,145.832017454391,147.12190714921272,151.2902144606485,158.55930380911792
145.94000244140625,147.5297489803376,149.09988547070705,146.20057776920078,146.60918163890182,145.7532881999818,146.4818963980174,151.88976474505608,152.32246628563192,151.0456874647722
145.94000244140625,146.05719081822795,146.17036461007794,146.21351510883684,147.73938602058266,149.60205613923475,150.40268249166027,151.67458891551632,152.25569811618325,152.95266301299245
145.94000244140625,147.47340859179414,148.98601647075225,148.83384710183984,144.16595543669894,145.2997766093552,150.55990894855088,155.74196658328947,150.86080756015346,151.12259471698368
145.94000244140625,146.71039861159366,147.45987238923797,143.917360327497,138.82256309738642,140.50380776120204,145.6823222285444,144.77446329840026,145.09711892829355,147.48678148560495
145.94000244140625,143.99790215928957,142.11295983162535,142.09366001033476,144.8341541804795,143.14265790859014,136.70183039286314,140.45480128763887,141.902971212109,138.71042386088973
145.94000244140625,147.87984274679044,149.81188276414656,150.69195056122487,155.93447043244717,153.59619522930853,157.83098404903728,155.69536696208672,151.82780557295726,148.54324619552162
145.94000244140625,146.8348855010888,147.70710254996203,151.29851404093588,158.20124535081246,153.96483546872875,153.5733257690529,155.431067954484,161.7174893780529,161.4517050777893
145.94000244140625,146.255892454563,146.56150248777664,146.91110292163106,150.6328549099454,153.0269869850471,152.41862686143497,150.15873772865973,148.90194282687713,148.80941987439383
145.94000244140625,145.71586553972543,145.49986374104358,147.29846476572345,147.11651041398642,151.55059660454347,152.47097495800477,145.05437745946278,143.63608787327593,142.96390001564563
145.94000244140625,149.6630891407376,153.59448084143622,157.9132412124278,157.68664086892778,157.49479811727926,162.38233449090015,161.46795747026997,163.5935743206273,169.63571899930866
145.94000244140625,148.8341407239433,151.79917512933426,151.07827182746882,154.16305714454384,154.29764750277755,153.92881482124884,154.8733392143103,156.69261344469803,155.42051924453403
145.94000244140625,148.650251760759,151.41022761337584,145.95816281763592,146.27849554022458,146.13876121415365,151.47633663027437,153.33252123096082,153.51036981069467,160.79520390080106
145.94000244140625,146.37405019988847,146.79449543852482,149.51453974276336,150.14249680834496,152.5767003516769,153.0989900706009,152.80956317500454,152.90032570203758,151.2583613598081
145.94000244140625,145.2290062887648,144.54447729255588,143.11790318554725,142.99516387230483,142.3961369886417,142.47074477086989,144.1719709038514,144.170269903296,148.34930829958495
145.94000244140625,147.85334480614176,149.75771104532953,148.96903477343352,147.81675984363977,143.73481112266242,143.82631154084746,141.64456313437535,146.13371403997957,144.25393050410742
145.94000244140625,145.18531034442148,144.4586897992812,145.42537727178203,145.52455294637227,143.63796152832245,138.38631984973668,136.47190295552795,132.84324186725922,130.92501807462122
145.94000244140625,144.2473108406911,142.60905370874985,144.71142788197562,141.55493280405204,137.56281919706015,135.8866966965842,133.1346908917379,130.65645988850858,131.11308651192624
145.94000244140625,143.3220401305686,140.75441119841872,139.63544950369123,138.60841194263884,134.77150944744045,131.66621495885323,129.76745844461644,132.07131756147757,130.84743438120196
145.94000244140625,146.0804503928274,146.21611230841984,147.5197081789028,148.6099126999758,145.47025486271417,147.1099196661461,155.27850799825825,156.0159886481026,162.6435392407402
145.94000244140625,141.7675112331413,137.51699388070938,140.69407413107135,144.07109404863726,145.30590872088936,145.43096804490338,143.82205407539786,143.3737807412926,143.20590289062866
145.94000244140625,147.28647342252071,148.60949089061464,150.64668489344612,146.3634623961825,146.54322628308358,143.207982111537,144.8691467314329,147.24456904308943,149.80922188840663
145.94000244140625,146.86152724764506,147.76009026888406,149.0344346683417,149.43408361594382,150.15240929152787,145.7060184957309,143.2830225790823,144.87093309327054,146.6202184751439
145.94000244140625,148.82445953068614,151.77861979437395,153.91003666687226,149.0889903500107,147.00629064581483,149.9326931760043,150.44508122738426,149.34942619386794,146.91391534914985
145.94000244140625,145.82394445396028,145.7120383234323,143.64962829375946,141.365266065873,140.41322013301783,140.5871989559681,141.61307029335148,142.76200552504545,142.3476103270604
145.94000244140625,142.22573278529242,138.49081602388293,138.32548620312195,132.1779642387177,134.49272375078462,129.50008526440766,128.20645610073103,121.7552913557438,125.09318102076914
145.94000244140625,146.76862075780193,147.57542879992636,147.9734869058075,148.89452147688257,151.82398828123254,151.26777795105815,150.73961914845395,148.56116410215233,149.0055406058191
145.94000244140625,146.02375271410085,146.1046129469178,147.25383076259777,148.18821070798126,149.80466836614525,142.54251419457225,145.96176490003853,146.1668818949673,144.37759717350605
145.94000244140625,145.8930056114028,145.84767156622434,142.30272804311804,141.57843861993555,141.89810395321373,139.14342595006403,140.11663820422103,140.85530905052246,143.12860036046368
145.94000244140625,143.32085423150696,140.75200607499067,140.18610328256776,139.63555899513332,140.98875827988726,142.18866191782368,141.61034014983275,144.73555438024496,147.56882296418448
145.94000244140625,149.49988610038557,153.2352117388311,151.5638299620611,150.48202764316989,150.28844436319557,146.27507410830523,144.4260632488924,137.51171246893486,134.54369056865332
145.94000244140625,149.61169817221963,153.4810256297507,154.36593432034817,151.97935546993847,149.47216699200104,159.09501457308855,162.05926180149083,158.23435023809657,156.8959054303942
145.94000244140625,141.4689195526045,136.87229950337505,137.01946156537338,134.43021089430317,130.66004046507524,131.05475570341804,130.70545790303703,128.54144344776753,129.32076365235187
145.94000244140625,151.51443530588574,157.90697654245642,153.9892731720092,160.27332177410415,159.315915961611,158.1964752393114,163.80258345567202,165.29961972450243,169.70901325218142
145.94000244140625,147.94052188521468,149.93611770306015,152.29378906843854,159.70746078736192,161.33818380679986,159.3707989866562,162.24138018614698,163.14061806270877,165.2760377562319
145.94000244140625,142.7988460455237,139.68475835104616,140.637079746289,144.22357126512844,141.7536388675472,141.39876510920928,143.68852871530024,144.6543807783724,147.17801175060177
145.94000244140625,145.1535215405437,144.39626863198131,148.73823950173448,150.8629094791329,153.08067645519122,152.1375916672985,155.02192441885433,153.85939879603376,153.89408799601162
145.94000244140625,150.8554039795188,156.31814901370882,158.2589052193208,165.03313283711256,168.07105271061903,164.9875336880936,167.98946693746754,172.00836668128542,171.69421490973264
145.94000244140625,141.8511800756545,137.69617739606727,134.05489356453353,132.83046630925267,130.5679918102909,128.4295842915655,131.20261121451185,128.75316209054435,131.67588744202746
145.94000244140625,147.42428391853574,148.88688112413135,144.22440179992816,140.8862586875801,144.95394998111357,140.64657829264576,138.76954168967694,138.7849953501922,136.56625588553854
145.94000244140625,144.87761536456583,143.85397017095235,143.37531803220696,145.5888725596778,144.26578764352502,145.33409009485257,146.05033891548783,142.41040432676107,144.1006159131753
145.94000244140625,145.47207919917403,145.02149268764117,141.63807048589982,140.58227234075838,139.59305005841657,140.8830709049084,140.03604628981833,136.69585420451227,137.92507142014492
145.94000244140625,143.2983390387119,140.70632728234082,138.77404143349852,139.0616094418245,138.48166221839864,139.97981422441163,142.73904395356843,139.39684138842335,141.63657135335816
145.94000244140625,146.6631770806665,147.36623870209843,143.22086045133068,145.12448723337482,142.0324788115709,142.3630073494406,143.99910759318337,141.27951205883426,139.20892956702156
145.94000244140625,145.50781697982012,145.09161203377755,142.59130892040756,144.29175663898909,148.66692840345732,146.87839012235713,144.2068915773062,155.05063877580824,153.9598578484529
145.94000244140625,145.10316309287066,144.2973626762825,143.60086583446454,144.43060376688547,142.8960672186172,141.96819548430375,140.48783102710715,138.5856684490689,137.86854810598535
145.94000244140625,149.8308791743237,153.96703622221224,152.81271857580882,150.83744510890352,147.57818710670725,146.4815830673389,148.26292593885213,149.0744739735714,148.4322866758467
145.94000244140625,147.70003626891125,149.44521934961656,152.40724500798459,152.92064800657178,157.60517793199878,150.6535020958709,156.0454305032,155.08718298285126,157.23827783771628
145.94000244140625,148.23602138699394,150.54497212247364,146.78770394735048,148.64112459859092,146.32356016975834,145.41937568558873,146.38222240484774,140.56378894263614,135.83803980323052
145.94000244140625,147.6448698862033,149.3331474304579,146.80589327751642,144.79055736462723,142.2232154454093,145.7828731893855,146.6170245903628,147.20883218190158,146.3677599443919
145.94000244140625,147.0013523771283,148.0386685804787,149.3909336648224,149.42511706916417,149.39129988731858,147.8883385896088,147.41532598409697,149.22392533215253,147.97113101244014
145.94000244140625,143.57002393223803,141.2555963061496,139.305882364593,139.57300801052955,139.5496846703737,135.61613728866632,136.771553264132,137.46468172957756,139.03709969191212
145.94000244140625,147.52582042644437,149.09193944731734,149.81431376995928,148.05226198266945,152.30962094970883,151.49055577306225,152.0384449028998,150.28846147517083,152.1010262455553
145.94000244140625,149.24014874041325,152.66948923690038,154.4169200570825,151.2574356665269,152.35297325937424,153.9861453428361,149.98628294931618,149.2355078680429,149.5928980314147
145.94000244140625,148.6859440848604,151.48547835799172,148.33982265673708,148.63082893093735,153.3227296689837,146.14278245315072,143.6511106766488,142.67247706465722,142.96206715744358
145.94000244140625,146.42630575365595,146.89764924001557,146.2380416384239,146.26902170687262,146.9156233323343,144.60179930802377,147.24532406857676,145.65440796476025,143.1803961312457
145.94000244140625,151.03804939784473,156.75213369365736,151.1158881782338,146.87094328252644,146.69610985235286,149.92426066089703,152.71157593093184,156.31178761570598,155.23570970898882
145.94000244140625,149.13482363599044,152.4421231425889,153.0095887100016,153.2232783947888,153.318455850938,155.52035949019782,155.1349689464428,156.87187047755273,158.3692692242772
145.94000244140625,142.1637559026654,138.3601507158471,142.39487148972685,141.7538879960693,138.52545548627944,140.52597861026592,141.73441185079005,140.5253726797571,139.48543636075723
145.94000244140625,146.05866667356065,146.17326710259215,145.45594337045145,147.96536919429423,143.9159671636691,142.33917743042724,145.21146606479743,142.68186604388197,146.7305569395216
